1;06740;00406;Насадки на пенис без вибрации;;;;;;0;0;0;0;0;0;0;0;0;0;
1;06741;01034;Стимуляторы клитора на ремешках;;;;;;0;0;0;0;0;0;0;0;0;0;
1;06742;01034;Стимуляторы клитора без ремешков;;;;;;0;0;0;0;0;0;0;0;0;0;
1;12251;02959;Романтика;;;;;;0;0;0;0;0;0;0;0;0;0;
1;12252;02959;Clip-in, парики;;;;;;0;0;0;0;0;0;0;0;0;0;
1;12253;02959;Маникюр;;;;;;0;0;0;0;0;0;0;0;0;0;
1;12254;02959;Макияж;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02702;00965;Лиф и юбочка;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02695;00389;Отдельно трусики и штырьки;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02723;00378;Без мошонки;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02711;00467;Пролонгаторы, возбудители;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02721;00378;С мошонкой;;;;;;0;0;0;0;0;0;0;0;0;0;
1;00892;00376;Мужские помпы;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02720;00841;Маски, кисточки;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02729;00378;Реалистичные;;;;;;0;0;0;0;0;0;0;0;0;0;
1;00458;00841;Наручники, фиксаторы, бондажи;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02724;00841;Украшения;;;;;;0;0;0;0;0;0;0;0;0;0;
1;01036;00382;Вибраторы Hi-Tech;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02725;00382;Классические;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02727;00382;Оригинальной формы;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02716;00653;С вибрацией;;;;;;0;0;0;0;0;0;0;0;0;0;
1;00597;01438;На палец и язык;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02697;00965;Лиф и трусики;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02700;00965;Топ-маечка и трусики;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02717;00653;Без вибрации;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02694;00965;Боди, тедди, монокини;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02698;00965;Клубные платья;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02696;00965;Ролевое белье;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02701;00376;Женские помпы;;;;;;0;0;0;0;0;0;0;0;0;0;
1;00032;00467;Уход за кожей;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02708;00467;Ароматизированные лубриканты;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02715;00504;Шарики, цепочки;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02710;00467;Классические лубриканты;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02699;00965;Бэби-долл;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02703;00965;Корсеты;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02707;00467;Анальные лубриканты;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02714;00504;Без вибрации;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02718;00385;Мужские духи;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02719;00385;Женские духи;;;;;;0;0;0;0;0;0;0;0;0;0;
1;01035;00382;Стимуляторы G-точки;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02713;00504;С вибрацией;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02722;00378;Двухголовые;;;;;;0;0;0;0;0;0;0;0;0;0;
1;00387;00841;Эротический антураж;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02706;01438;Pocket Rocket;;;;;;0;0;0;0;0;0;0;0;0;0;
1;02705;01438;Вибро-пулька;;;;;;0;0;0;0;0;0;0;0;0;0;
0;06658;06742;Бабочка для трусиков на магните PANTY PAL 0029-04 BX SE;0029-04BXSE;0029-04BXSE;Маленькое тихое удовольствие, которое можно взять с собой! Красивая бабочка крепится к Вашим любимым трусикам с помощью магнита, и мощная вибропулька в мягкой оболочке будет нежно стимулировать клитор! Тихая и необычная игрушка для девушек. Батарейки в комплекте.;71.00;142.00;0;24;0;0;44;57;9;0;0;24;
0;09911;06742;Стимулятор на трусики с розовым кристаллом PRECIOUS GEM 0029-20 BX SE;0029-20BXSE;0029-20BXSE;Изящный стимулятор для девушек, который крепится при помощи магнита на трусики, вибрирует и доставляет максимальное удовольствие. Декорирован ярко-розовым большим кристаллом, диаметром 25 мм. Работает от трех батареек типа LR44 (большая таблетка), 6 батареек в комплекте.;80.00;160.00;2;24;0;0;44;14;9;0;0;24;
0;09913;06742;Стимулятор на трусики с фиолетовым кристаллом PRECIOUS GEM 0029-30 BX SE;0029-30BXSE;0029-30BXSE;Изящный стимулятор для девушек, который крепится при помощи магнита на трусики, вибрирует и доставляет максимальное удовольствие. Декорирован большим фиолетовым кристаллом, диаметром 25 мм. Работает от трех батареек типа LR44 (большая таблетка), 6 батареек в комплекте.;80.00;160.00;0;24;0;0;44;14;30;0;0;24;
0;02611;06742;Стимулятор на трусики БОЖЬЯ КОРОВКА 0041-04 BX SE;0041-04BXSE;0041-04BXSE;Женский вибро-стимулятор для трусиков состоит из розовой божьей коровки и вибро-яичка в мягкой силиконовой оболочке. При помощи магнитов яичко закрепляется на внутренней стороне трусиков, а букашка на внешней, что позволяет устройству находится именно в области клитора. Стимулятор работает от батареек типа "таблетка", батарейки в комплекте.;78.00;156.00;0;24;0;0;44;492;9;0;702;12;
0;05256;06742;Стимулятор на трусики POWER GEM розовый 0048-04 BX SE;0048-04BXSE;0048-04BXSE;Клиторальный стимулятор на трусики в виде белого цветочка с розовым сердцем из кристала. Водонепроницаемый массажер крепится к трусикам с помощью магнита. Работает от 3 батареек-таблеток. 6 батареек в комплекте.;75.00;150.00;0;24;0;0;44;492;15;0;0;12;
0;02937;06741;Женские трусики с вибрацией 0060-25 BX SE;0060-25BXSE;0060-25BXSE;Черные женские трусики с вибро-пулькой, расположенной над клитором. Вся вибрация передаются через бусины, которые при надевании трусиков располагаются вокруг малых половых губ и клитора. Вибро-пулька работает от батареек типа "таблетка", прилагающихся в комплекте. Трусики водонепроницаемы.;132.00;264.00;1;24;0;0;44;14;28;0;0;12;
0;05257;05932;Радиоуправляемый массажер DECADENT 0079-14 BX SE;0079-14BXSE;0079-14BXSE;Оригинальный двойной вибромассажер на радиоуправлении. Большое вибро-яичко (длина 7 см, диаметр 3,5 см) для вагинальной стимуляции соединено проводком с тонкой пулей (длина 5 см, максимальный диаметр 1 см) для анального проникновения. Вибрация двух вибро-яичек регулируется разными кнопками. Набор выполнен из пластика с бархатистым покрытием VELVET COTE. Пульт управления с маленьким кулоном в виде сердца. Виброэлементы работают от двух батареек типа ААА, нет в комплекте, и пульт от одной батарейки типа N, есть в комплекте.;433.00;866.00;1;24;0;0;44;14;30;10;0;12;
0;03928;02729;Натуральный пенис WILDFIRE 0119-6 CD TS;0119-6CDTS;0119-6CDTS;Крепккий, упругий фаллос на присоске. Его без труда можно закрепить на плоской поверхности и отдаться своей страсти. Длина пениса 20 см, диаметр 5,5 см.;213.00;426.00;0;55;0;0;157;57;20;22;0;12;
0;03854;02729;Донг на присоске EUROPEAN COCK 0121-6 CD TS;0121-6CDTS;0121-6CDTS;Есть мнение, что европейские мужчины одни из самых лучших любовников в мире. У Вас есть шанс это проверить! Реалистичный пенис EUROPEN COCK из мягкого киберскина Вы можете закрепить на плоской поверхности с помощью присоски и отдаться Вашей страсти! Длина фаллоса 19 см, диаметр 4,5 см.;333.00;666.00;0;55;0;0;157;23;20;8;0;12;
0;06212;05087;Классический вибратор с мошонкой 0130-01 CD SE;0130-01CDSE;0130-01CDSE;Необычайно реалистичный на вид и на ощупь вибратор телесного цвета. Пульт управления вибрацией выносной и работает от 2 батареек типа АА. Длина вибратора на присоске 15 см, максимальный диаметр 5 см.;284.00;568.00;1;55;0;0;44;31;20;8;0;12;
0;07885;02729;Реальный телесный фаллос PLAYER 6,25in 0134-01 BX SE;0134-01BXSE;0134-01BXSE;Реальный фаллоимитатор натурального телесного цвета на присоске для крепления на плоской поверхности, телесного цвета из материала, имитирующего кожу человека. Длина фаллоса без присоски 18,5 см, а диаметр 3,7 см. Плотная упругая мошонка добавит реалий Вашим ощущений при использовании этого фаллоимитатора.;197.00;394.00;0;24;0;0;44;57;20;8;0;12;
0;05837;05087;Пенис-реалистик TYLER KNIGHT 6in 0156-03 BX SE;0156-03BXSE;0156-03BXSE;Фаллоимитатор-реалистик на присоске с выносным пультом управления. Сделан из мягкого реалистичного материала Futurotic. Длина гибкого фаллоса-мулата вместе с мошонкой 20 см, максимальный диаметр 5,5 см. Работает от двух батареек типа АА. В комплекте тальк для ухода за изделием.;259.00;518.00;0;24;0;0;44;48;96;22;0;12;
0;03959;05087;Реалистичный вибратор MAX 0157-01 BX SE;0157-01BXSE;0157-01BXSE;Реалистичный пенис с мошонкой из материала Futurotic, с выносным пультом управления вибрацией. Длина пениса от основания 20 см, диаметр 5 см. Пульт управления работает от двух пальчиковых батареек типа АА.;263.00;526.00;0;24;0;0;44;48;20;22;0;12;
0;04181;05087;Реалистичный вибратор GIA DARLING 0160-01 BX SE;0160-01BXSE;0160-01BXSE;Вибратор реалистичного вида, на удобной присоске, с помощью которой его можно крепить к различным поверхностям, с выносным пультом и удобной регуляцией силы вибрации. Длина вибратора 16,5 см, диаметр 4 см. Работает от двух батареек типа АА.;238.00;476.00;1;24;0;0;44;48;20;8;0;12;
0;00535;02722;Двухсторонний фаллос IVORY DUO 0197-01 CD SE;0197-01CDSE;0197-01CDSE;Большой двухсторонний фаллос телесного цвета из ПВХ с двумя головками. Длина фаллоимитатора 45 см, диаметр одного рельефного края 4 см, другого гладкого 3 см.;141.00;282.00;0;55;0;0;44;31;20;32;0;12;
0;00884;02722;Двухсторонний черный фаллос 0197-03 CD SE;0197-03CDSE;0197-03CDSE;Большой двухсторонний фаллос черного цвета из ПВХ. Длина фаллоимитатора 45 см, диаметр одного рельефного края 4 см, другого гладкого 3 см.;141.00;282.00;0;55;0;0;44;31;28;22;0;12;
0;01073;02729;Классический фаллос с силагелем 8in 0200-00 CD DJ;0200-00CDDJ;0200-00CDDJ;Классический прямой фаллоимитатор из ПВХ с антибактериальной добавкой силагель. Материал не токсичен, мягок на ощупь, антибактериален. Длина фаллоса 19 см, диаметр 3,8 см, рельефный.;60.00;120.00;0;55;0;0;17;31;20;8;0;36;
0;03129;02729;Классический черный фаллос 8in 0201-00 CD DJ;0201-00CDDJ;0201-00CDDJ;Классический фаллос без мошонки черного цвета. Длина фаллоса 19 см, мягкий на ощупь, с фактурными венами. Диаметр 3,8 см. Материал, из которого изготовлена игрушка, препятствует размножению бактерий на изделии.;60.00;120.00;1;55;0;0;17;59;28;8;0;36;
0;01193;02722;Двухголовый фаллос 12in 0212-02 CD DJ;0212-02CDDJ;0212-02CDDJ;Двухсторонний рельефный фаллос из ПВХ с добавлением силагеля телесного цвета. Длина фаллоса 29,5 см, диаметр 4 см.;86.00;172.00;0;55;0;0;17;31;20;32;0;18;
0;09195;02721;Фаллос для глубокого проникновения DESTROYER 0213-00 BX DJ;0213-00BXDJ;0213-00BXDJ;Длинный бежевый упругий фаллос среднего диаметра. Фаллоимитатор с мошонкой и большой головкой. Длина от основания 30 см, диаметр ствола 4,5 см.;130.00;260.00;1;24;0;0;17;31;20;32;0;6;
0;00650;02729;Телесный фаллоимитатор BALLSY 6in 0225-01 CD DJ;0225-01CDDJ;0225-01CDDJ;Телесного цвета фаллоимитатор с мошонкой, длиной 15 см и диаметром 3,7 см. Легко фиксируется на любой плоской поверхности благодаря плоской присоске. Игрушка изготовлена из ПВХ с антибактериальной добавкой силагель, которая не позволяет размножаться бактериям.;73.00;146.00;0;55;0;0;17;31;20;8;0;12;
0;02952;02729;Телесный фаллоимитатор BALLSY 7in 0225-02 CD DJ;0225-02CDDJ;0225-02CDDJ;Телесного цвета фаллоимитатор с мошонкой, длиной 18,5 см и диаметром 4 см. Легко фиксируется на любой плоской поверхности благодаря плоской присоске. Изготовлен из поливинилхлорида с добавлением антибактериальной добавки силагель.;95.00;190.00;0;55;0;0;17;31;20;8;0;10;
0;05600;02714;Гладкий фаллос BALLSY DICK 4in 0228-02 CD DJ;0228-02CDDJ;0228-02CDDJ;Гладкий фаллос для анальной стимуляции. Размер фаллоимитатора 11,5 см максимальный диаметр 2,5 см.;47.00;94.00;1;55;0;0;17;31;20;10;0;48;
0;11030;05087;Вибрирующий и пульсирующий телесный вибратор Mr. JUST RIGHT Super Seven 0235-20 CD SE;0235-20CDSE;0235-20CDSE;С этим вибратором просто невозможно не получить наслаждение! Реалистичная форма, приятный на ощупь, закрепляется на плоских поврехностях благодаря прочной присоске, а главное - имеет 10 функций вибрации, пульсации, эскалации с очень низким уровнем шума! Пуль управления выносной, работает от двух батареек типа ААА. Длина вибратора от мошонки 16 см, максимальный диаметр 4 см.;201.00;402.00;0;55;0;1;44;14;20;8;0;12;
0;11031;05087;Вибрирующий и пульсирующий шоколадный вибратор Mr. JUST RIGHT Super Seven 0235-25 CD SE;0235-25CDSE;0235-25CDSE;С этим вибратором просто невозможно не получить наслаждение! Реалистичная форма, приятный на ощупь, закрепляется на плоских поврехностях благодаря прочной присоске, а главное - имеет 10 функций вибрации, пульсации, эскалации с очень низким уровнем шума! Пуль управления выносной, работает от двух батареек типа ААА. Длина вибратора от мошонки 16 см, максимальный диаметр 4 см.;201.00;402.00;0;55;0;0;44;362;96;8;0;12;
0;11032;05087;Вибрирующий и пульсирующий телесный вибратор Mr. JUST RIGHT Elite Eight 0235-30 CD SE;0235-30CDSE;0235-30CDSE;С этим вибратором просто невозможно не получить наслаждение! Реалистичная форма, приятный на ощупь, закрепляется на плоских поврехностях благодаря прочной присоске, а главное - имеет 10 функций вибрации, пульсации, эскалации с очень низким уровнем шума! Пуль управления выносной, работает от двух батареек типа ААА. Длина вибратора от мошонки 14 см, максимальный диаметр 3,5 см.;218.00;436.00;0;55;0;0;44;31;20;8;0;12;
0;03607;02714;Пробка GUM DROPS ACE OF SPADES 0242-07 BX DJ;0242-07BXDJ;0242-07BXDJ;Широкая анальная пробка серого цвета из ПВХ не для новичков в анальных утехах. Высота пробки от основания 9,5 см, максимальный диаметр 7 см.;133.00;266.00;0;24;0;0;17;31;97;10;797;18;
0;01209;02714;Маленькая пробка PRETTY ENDS лаванда 0243-01 CD DJ;0243-01CDDJ;0243-01CDDJ;Анальная перламутровая пробочка лавандового цвета из термопластичной резины с антибактериальной добавкой силагелем, которая очень важна для анальных игрушек. Высота пробки 10,5 см, диаметр 2,5 см.;54.00;108.00;0;55;0;0;17;57;30;10;0;48;
0;03543;02714;Маленькая синяя пробка PRETTY ENDS 0243-02 CD DJ;0243-02CDDJ;0243-02CDDJ;Анальная перламутровая пробочка насыщенного синего цвета из термопластичной резины с антибактериальной добавкой силагелем, которая очень важна для анальных игрушек. Высота пробки 10,5 см, диаметр 2,5 см.;54.00;108.00;0;55;0;0;17;57;12;10;0;48;
0;01380;02714;Средняя пробка PRETTY ENDS лаванда 0243-03 CD DJ;0243-03CDDJ;0243-03CDDJ;Анальная перламутровая пробка лавандового цвета среднего размера из ПВХ с антибактериальной добавкой силагелем, которая очень важна для анальных игрушек. Высота пробки 13,5 см, максимальный диаметр 4 см.;60.00;120.00;0;55;0;0;17;31;30;8;0;36;
0;03544;02714;Средняя синяя пробка PRETTY ENDS 0243-04 CD DJ;0243-04CDDJ;0243-04CDDJ;Анальная перламутровая пробка насыщенного синего цвета среднего размера из ПВХ с антибактериальной добавкой силагелем, которая очень важна для анальных игрушек. Высота пробки 13,5 см, максимальный диаметр 4 см.;60.00;120.00;0;55;0;0;17;31;12;8;0;36;
0;01197;02714;Анальная пробка телесная SMALL 0244-01 CD DJ;0244-01CDDJ;0244-01CDDJ;Тонкая анальная пробочка телесного цвета из ПВХ. Прекрасно подходит для новичков в анальном сексе благодаря своему маленкому диаметру.  Высота пробки 11 см, диаметр 2 см.;54.00;108.00;0;55;0;0;17;31;20;10;0;48;
0;01281;02714;Анальная пробка телесная MEDIUM 0244-02 CD DJ;0244-02CDDJ;0244-02CDDJ;Анальная пробка из гладкого ПВХ телесного цвета высотой от основания 13 см и максимальным диаметром 3,8 см.;60.00;120.00;0;55;0;0;17;31;20;8;0;36;
0;01052;02714;Анальная пробка телесная LARGE 0244-03 CD DJ;0244-03CDDJ;0244-03CDDJ;Анальная пробка из гладкого телесного ПВХ высотой от основания 14 см и максимальным диаметром 5,7 см. Большой диаметр пробки подходит опытным любителям анального секса.;73.00;146.00;0;55;0;0;17;31;20;8;0;24;
0;09280;02714;Анальная пробка черная SMALL 0244-04 CD DJ;0244-04CDDJ;0244-04CDDJ;Тонкая анальная пробочка черного цвета из ПВХ. Прекрасно подходит для новичков в анальном сексе благодаря своему маленкому диаметру.  Высота пробки 11 см, диаметр 2 см.;54.00;108.00;1;55;0;0;17;31;28;10;0;48;
0;03545;02714;Анальная пробка черная MEDIUM 0244-05 CD DJ;0244-05CDDJ;0244-05CDDJ;Анальная пробка глубокого черного цвета из ПВХ, высотой от основания 13 см и максимальным диаметром 3,8 см.;60.00;120.00;0;55;0;0;17;31;28;8;0;36;
0;03700;02714;Анальная пробка черная LARGE 0244-06 CD DJ;0244-06CDDJ;0244-06CDDJ;Анальная пробка из гладкого телесного ПВХ черного цвета. Высота стимулятора от основания 14 см и максимальным диаметром 5,2 см. Большой диаметр пробки подходит опытным любителям анального секса.;73.00;146.00;0;55;0;0;17;31;28;8;0;24;
0;03596;02714;Средняя пробка HOT PINK 0244-12 CD DJ;0244-12CDDJ;0244-12CDDJ;Анальная пробка розового цвета из ПВХ длиной от основания 11 см и максимальным диаметром 3,5 см.;67.00;134.00;0;55;0;0;17;31;9;10;0;36;
0;09165;02714;Анальная пробка для новичков маленького диаметра 0244-23 CD DJ;0244-23CDDJ;0244-23CDDJ;Перламутровая анальная пробочка цвета розового жемчуга. Игрушка небольшого диаметра и длины подойдет для новичков и для тех, кто любит неглубокое проникновение. Длина от ограничительного основания 11,5 см, диаметр от 1 до 2,5 см.;54.00;108.00;0;55;0;0;17;31;9;10;0;24;
0;02643;02714;Перламутровая сиреневая пробка 0244-24 CD DJ;0244-24CDDJ;0244-24CDDJ;Анальная пробка из перламутрового сиреневого ПВХ высотой от основания 13 см и максимальным диаметром 3,8 см.;60.00;120.00;0;55;0;0;17;31;30;8;0;24;
0;03597;02714;Перламутровая голубая пробка 0244-25 CD DJ;0244-25CDDJ;0244-25CDDJ;Перламутровая пробка нежного голубого цвета. Пробка имеет ограничительное основание. Анальный стимулятор высотой от основания 13 см и максимальным диаметром 3,8 см.;60.00;120.00;0;55;0;0;17;31;98;8;0;24;
0;03549;02714;Телесная пробка TRIPLE RIPPLE 0247-02 CD DJ;0247-02CDDJ;0247-02CDDJ;Анальная пробка из ПВХ телесного цвета высотой 14 см и максимальным диаметром 5,5 см.;73.00;146.00;2;55;0;0;17;31;20;8;0;24;
0;03550;05928;Стимулятор ANAL TWIST 0248-00 CD DJ;0248-00CDDJ;0248-00CDDJ;Ребристый анальный стимулятор с удобной рукояткой. Длина фаллоса вместе с рукояткой 28 см, длина рельефного фаллоса без рукоятки 16 см. Диаметр 3,2 см.;73.00;146.00;1;55;0;0;17;31;20;32;0;18;
0;03599;02714;Тонкий анальный фаллос 0249-01 CD DJ;0249-01CDDJ;0249-01CDDJ;Тонкий анальный фаллос телесного цвета, хорошо текстурированный, с прорисованными венами и головкой из ПВХ. Длина фаллоимитатора от основания 17 см, диаметр 4 см.;56.00;112.00;0;55;0;0;17;31;20;8;0;48;
0;09162;02723;Фаллоимитатор фактурный с венами 0254-00 CD DJ;0254-00CDDJ;0254-00CDDJ;Классический прямой фаллоимитатор из бархатистого смягченного ПВХ с антибактериальной добавкой силагель. Материал не токсичен, мягок на ощупь, антибактериален. Длина фаллоса 19 см, диаметр 3,8 см, рельефный.;65.00;130.00;1;55;0;0;17;31;20;8;0;36;
0;02960;02723;Фаллоимитатор 8in COTTON CANDY PINK 0255-03 CD DJ;0255-03CDDJ;0255-03CDDJ;Фаллоимитатор из мягкого материала розового цвета. Нежный и мягкий, длиной 19 см и диаметром 4 см, взбудоражит ваше сексуальное воображение и доставит истинное удовольствие.;65.00;130.00;0;55;0;0;17;31;9;8;0;15;
0;00810;05928;Кисть для фистинга 0262-01 CD DJ;0262-01CDDJ;0262-01CDDJ;Кисть с предплечьем. Длина всей руки 40 см, максимальный диаметр 7 см. Для любителей фистинга.;207.00;414.00;0;55;0;0;17;31;20;32;0;4;
0;01115;05928;Фаллос Дик Рамбон телесный 0268-00 CD DJ;0268-00CDDJ;0268-00CDDJ;Фаллоимитатор-гигант телесного цвета с присоской и плотной мошонкой. Длина этого большого пениса 39 см, диаметр 5,3 см. Рельефный по всей длине. Бросите ли вы вызов такой плоти?;225.00;450.00;0;55;0;0;17;31;20;32;0;4;
